customerID,support_tickets_90d,support_ticket_escalations_90d,app_logins_30d,days_since_last_login,avg_daily_usage_gb,data_overage_events_90d,payment_failures_12m,nps_score,discount_offers_accepted_12m,plan_change_count_12m
9239-GZHZE,2,0,10,10,5.98,2,0,6,0,1
7205-BAIAD,2,1,17,11,6.87,1,0,8,0,0
0151-ONTOV,8,3,8,23,13.93,1,2,2,2,2
4140-MUHUG,3,1,2,10,9.17,2,4,3,2,3
0093-EXYQL,0,1,14,14,6.62,0,1,5,0,0
8064-RAVOH,2,1,6,5,5.54,5,2,7,1,1
0219-QAERP,3,0,12,2,7.02,1,1,5,3,1
0320-JDNQG,6,3,5,58,5.85,2,4,4,2,0
7180-PISOG,6,0,7,0,12.85,1,2,4,2,2
9168-INPSZ,1,0,3,82,6.13,3,6,2,3,0
3571-RFHAR,3,1,9,9,7.91,6,8,3,2,2
0015-UOCOJ,3,1,10,41,7.36,1,3,5,0,1
5334-AFQJB,2,0,19,64,7.48,1,1,5,0,1
2754-SDJRD,4,2,8,26,8.05,0,0,8,1,0
9578-VRMNM,1,1,4,18,12.25,0,0,5,2,0
1587-FKLZB,2,1,11,50,8.94,1,1,4,1,1
6140-QNRQQ,6,2,7,5,8.21,4,3,3,1,2
8963-JLGJT,3,1,7,6,7.8,2,1,7,2,1
4307-KTUMW,4,2,6,29,9.56,5,1,5,0,0
1465-LNTLJ,3,0,6,22,10.11,2,1,4,1,0
5440-FLBQG,8,1,9,90,11.67,5,2,3,1,1
2135-DQWAQ,5,1,8,1,7.39,3,3,5,3,0
4056-QHXHZ,1,1,12,4,3.1,1,1,5,2,0
7470-MCQTK,6,2,5,59,11.15,4,1,7,1,3
7488-MXJIV,1,1,5,0,7.3,4,0,4,2,1
7401-JIXNM,2,1,8,56,7.46,3,1,4,2,2
9339-FIIJL,1,0,18,8,7.84,1,3,10,4,1
2027-FECZV,7,0,5,3,13.85,4,3,2,0,1
2672-DZUOY,1,0,6,29,14.62,2,4,5,4,2
4706-DGAHW,3,1,8,25,9.9,4,4,3,3,1
3870-MQAMG,0,0,3,62,5.56,8,3,2,1,3
6670-MFRPK,3,1,7,0,4.63,2,1,6,2,2
6177-PEVRA,7,4,15,1,6.58,0,1,6,0,2
4800-CZMPC,3,0,4,34,9.05,4,1,3,2,0
4813-HQMGZ,1,0,10,46,8.0,1,1,5,1,2
7579-KKLOE,1,0,14,2,5.93,0,0,8,1,0
7377-DMMRI,9,6,3,9,7.32,2,2,5,1,2
8402-EIVQS,4,2,8,90,8.79,2,2,10,2,1
4947-DSMXK,0,1,7,21,5.67,0,1,7,1,1
7245-NIIWQ,7,2,8,31,9.26,2,1,4,2,2
0002-ORFBO,2,2,12,10,11.15,6,1,5,2,0
3324-OIRTO,5,1,10,4,5.82,0,1,6,1,2
5414-OFQCB,2,0,11,2,7.81,2,2,5,2,0
4967-WPNCF,3,1,8,6,6.57,2,2,4,1,0
8552-OBVRU,2,1,9,65,6.1,4,3,3,4,1
8499-BRXTD,3,1,8,77,8.17,3,2,5,0,0
9154-QDGTH,1,0,9,1,5.8,1,1,3,2,2
8197-BFWVU,3,1,14,28,8.94,4,4,6,0,3
2577-GVSIL,0,0,12,9,8.71,2,1,4,2,2
9367-OIUXP,3,0,13,5,11.16,2,2,7,1,2
6770-UAYGJ,2,1,9,18,8.96,3,2,8,2,0
6463-HHXJR,2,1,9,11,9.76,1,3,4,2,0
7928-VJYAB,4,0,4,45,3.85,3,2,2,2,0
1187-WILMM,1,0,6,24,9.18,2,0,8,0,2
9776-OJUZI,5,2,9,14,10.06,2,2,5,1,0
1306-RPWXZ,3,2,13,79,6.14,1,2,6,1,1
8949-JTMAY,2,1,3,40,13.65,3,3,1,4,2
2774-LVQUS,5,3,6,78,11.77,4,2,6,2,1
3097-PYWXL,4,2,5,32,8.62,5,2,1,0,1
2266-SJNAT,1,0,12,9,7.73,0,1,4,0,1
0869-PAPRP,4,1,8,11,9.62,0,2,6,4,1
4238-JSSWH,6,2,4,4,8.47,5,4,3,3,2
2972-YDYUW,2,2,13,6,7.67,2,2,6,2,3
1104-FEJAM,3,0,13,12,9.96,2,1,6,2,1
2809-ILCYT,2,2,13,19,3.44,0,0,7,1,3
5499-ECUTN,4,1,16,28,7.67,1,1,7,0,1
4981-FLTMF,4,0,10,37,10.56,0,2,4,2,1
9121-PHQSR,3,1,9,61,8.08,4,3,8,2,2
3113-IWHLC,4,0,9,25,9.4,1,2,5,0,2
3211-ILJTT,4,2,5,41,9.97,6,1,4,2,1
4612-THJBS,4,1,5,15,7.83,1,3,6,1,0
4277-BWBML,4,2,4,9,9.43,3,2,5,3,0
4094-NSEDU,9,4,2,35,12.97,7,3,7,3,2
0234-TEVTT,1,1,13,4,6.71,1,3,2,2,1
4304-TSPVK,3,0,8,38,8.36,2,3,8,1,1
1552-AAGRX,3,1,20,34,7.45,0,1,5,2,0
2637-FKFSY,2,1,8,4,6.87,2,1,3,1,3
9796-MVYXX,3,1,12,47,10.15,0,1,9,2,3
7874-ECPQJ,1,0,16,17,6.73,2,1,4,2,0
0020-INWCK,2,2,13,30,5.1,4,4,4,1,3
7089-RKVSZ,0,1,10,3,6.15,1,1,7,2,1
2683-JXWQQ,2,1,7,16,7.88,4,1,6,2,1
9548-ZMVTX,3,0,5,12,6.3,3,0,5,0,0
8739-XNIKG,4,2,11,21,7.33,3,0,3,0,0
9755-JHNMN,2,0,11,17,5.05,3,1,5,2,0
3981-QSVQI,4,1,9,8,7.04,3,0,5,0,1
2789-HQBOU,1,1,7,64,8.62,2,2,3,2,1
9424-CMPOG,2,0,11,30,4.78,0,4,5,3,1
5067-WJEUN,2,0,13,14,3.7,0,2,9,0,0
3450-WXOAT,3,1,14,86,5.54,2,3,6,2,1
9251-WNSOD,2,0,13,8,6.87,3,1,7,2,0
6974-DAFLI,2,1,7,8,6.82,3,2,4,1,0
2616-UUTFK,2,0,11,79,4.97,1,2,3,0,1
7064-JHXCE,3,1,10,90,5.24,0,3,8,0,3
5103-MHMHY,2,1,11,49,9.59,3,0,2,1,1
7989-AWGEH,1,1,9,23,6.75,1,1,3,0,1
4373-VVHQL,3,1,12,15,7.92,5,0,5,1,4
4559-UWIHT,2,0,9,83,12.16,1,0,4,1,1
7268-IGMFD,6,5,5,7,9.12,7,1,3,1,4
1846-XWOQN,3,2,5,58,6.15,8,4,1,5,0
0235-KGSLC,12,5,6,12,8.55,3,4,1,0,1
6650-BWFRT,4,1,14,26,7.47,2,0,6,1,0
9570-KYEUA,3,0,7,11,6.31,2,0,4,0,2
6993-YGFJV,2,0,11,52,4.68,0,0,8,3,1
2712-SYWAY,2,1,13,4,9.57,5,1,6,0,1
0730-BGQGF,1,1,15,5,6.04,1,0,6,3,0
5498-IBWPI,3,0,7,10,6.03,1,2,5,0,2
9101-NTIXF,1,0,10,23,5.76,0,0,8,2,1
0013-SMEOE,1,1,15,2,9.46,1,1,9,1,0
9314-QDMDW,2,1,8,15,5.38,7,3,7,2,1
9308-ANMVE,2,1,11,4,6.93,2,2,7,1,1
2884-GBPFB,6,1,6,12,9.55,3,3,3,1,3
3757-NJYBX,7,3,3,5,11.21,10,4,6,2,1
3413-DHLPB,4,1,11,37,5.95,3,2,5,0,0
7649-PHJVR,2,0,11,43,5.91,2,4,5,2,0
6114-TCFID,0,0,17,11,7.93,1,1,6,0,0
3787-TRIAL,7,1,15,7,12.5,3,0,4,0,1
2573-GYRUU,3,1,6,16,7.05,2,3,5,2,2
5156-UMKOW,3,0,13,29,6.08,1,0,4,3,0
1247-QBVSH,6,1,19,5,11.63,1,3,5,0,0
6734-GMPVK,4,0,11,36,7.68,0,4,6,1,1
9822-OAOVB,2,0,10,20,7.73,4,2,5,1,1
6161-ERDGD,2,2,12,36,7.57,0,0,6,0,0
1226-JZNKR,3,1,11,6,7.28,1,0,4,2,0
7318-EIVKO,2,0,10,42,8.73,2,0,8,3,3
3771-PZOBW,3,1,12,90,9.02,3,1,5,2,2
5136-KCKGI,5,1,10,24,7.08,3,1,3,0,2
8231-BSWXX,6,1,10,13,6.38,1,0,6,0,0
6486-LHTMA,3,0,14,45,9.38,1,3,6,0,1
4083-BFNYK,4,2,11,10,2.73,2,0,6,1,1
3722-WPXTK,4,0,5,1,7.28,3,4,2,0,1
7389-KBFIT,1,1,8,12,8.82,2,2,4,3,1
7176-WIONM,3,1,18,17,8.14,0,1,4,1,2
5141-ZUVBH,5,1,16,31,6.47,2,0,1,2,3
1089-HDMKP,2,1,8,30,9.06,2,3,7,3,0
7623-HKYRK,3,1,15,15,8.73,3,5,9,1,1
0310-SUCIN,3,1,8,8,4.86,0,1,9,0,0
5197-PYEPU,2,1,15,2,6.82,2,1,7,2,0
2929-ERCFZ,3,1,9,7,7.5,5,4,4,0,2
7548-SEPYI,4,0,9,30,12.23,7,3,4,5,0
8835-VSDSE,7,4,8,61,6.78,4,1,4,1,0
6619-RPLQZ,2,0,19,6,5.66,0,0,6,1,1
3275-RHRNE,5,3,11,23,8.49,2,0,5,1,0
3503-TYDAY,3,0,9,9,11.62,4,3,2,1,2
6901-GOGZG,4,1,14,0,7.67,2,1,5,1,1
1623-NLDOT,6,2,5,57,15.18,4,3,3,3,1
7021-XSNYE,1,0,9,47,4.25,1,0,6,3,1
9621-OUPYD,2,2,7,27,8.94,1,1,6,3,0
9898-KZQDZ,4,1,5,23,8.54,2,0,3,4,1
8982-NHAVY,5,1,16,24,10.38,0,1,6,1,2
4307-KWMXE,1,0,17,38,7.42,1,1,4,2,0
0141-YEAYS,3,0,11,22,6.23,2,1,5,0,0
2450-ZKEED,3,0,9,20,8.54,2,3,7,1,1
3694-DELSO,0,0,10,23,5.88,0,0,5,0,2
3893-JRNFS,3,1,9,1,4.72,3,0,5,1,1
9603-OAIHC,4,1,8,16,8.24,5,4,1,3,2
1133-KXCGE,6,4,9,35,9.01,1,2,9,1,3
5236-PERKL,1,0,7,20,9.55,4,0,1,0,4
0142-GVYSN,4,2,5,10,7.57,2,1,6,1,2
1049-FYSYG,1,0,14,4,8.59,5,4,5,1,0
7854-FOKSF,6,3,8,11,5.06,4,1,2,0,1
2519-FAKOD,6,2,8,52,15.61,2,4,5,2,4
8406-LNMHF,5,2,10,11,8.22,4,2,5,0,0
1821-BUCWY,1,1,12,18,8.31,3,2,5,0,0
8263-JQAIK,9,4,10,11,12.91,3,3,3,1,0
0023-UYUPN,3,0,5,17,4.75,1,1,5,1,1
8314-DPQHL,5,2,16,10,4.75,5,1,6,0,1
1465-WCZVT,5,1,14,35,10.78,1,0,6,0,2
9481-SFCQY,2,0,15,24,5.54,2,1,5,1,1
6360-SVNWV,2,1,12,47,6.73,0,0,6,1,1
0567-GGCAC,3,2,13,20,6.51,0,2,4,1,3
7089-IVVAZ,1,0,3,47,3.92,7,3,3,1,1
8884-MRNSU,4,1,13,59,6.7,1,1,6,0,0
2171-UDMFD,4,2,16,43,7.48,5,1,6,0,1
9050-IKDZA,8,3,10,0,10.48,3,3,4,1,2
2205-YMZZJ,6,2,5,90,8.97,7,1,1,2,3
9802-CAQUT,9,1,11,4,6.43,2,0,5,3,1
1254-IZEYF,6,1,6,65,11.0,3,2,3,3,2
0187-WZNAB,3,1,7,28,10.71,1,3,1,1,1
9492-TOKRI,3,1,9,66,7.53,2,2,3,4,4
1475-VWVDO,2,0,16,14,3.98,0,2,4,2,0
9221-OTIVJ,7,3,6,28,14.38,4,2,2,2,6
1357-MVDOZ,3,1,8,5,11.19,1,1,3,1,1
7602-MVRMB,3,0,18,11,5.65,2,4,7,0,0
3325-FUYCG,5,3,4,0,9.17,4,1,1,3,1
5908-QMGOE,7,3,8,22,9.81,3,2,4,4,2
1197-BVMVG,4,1,12,1,6.16,2,2,6,0,2
5406-KGRMX,2,0,19,65,5.8,0,3,8,1,1
8481-YYXWG,6,2,7,0,9.63,5,0,3,0,1
5968-HYJRZ,2,1,10,1,4.73,2,2,7,0,0
5198-EFNBM,1,1,12,61,12.03,0,3,5,0,1
7516-GMHUV,3,1,24,13,3.13,0,0,6,0,2
7140-ADSMJ,1,0,12,24,2.46,2,4,7,2,1
2230-XTUWL,1,0,14,57,8.21,0,0,6,0,1
7706-YLMQA,0,0,12,5,5.49,1,0,5,0,0
2585-KTFRE,4,1,12,70,8.46,1,6,3,1,1
7994-UYIVZ,4,0,15,7,7.35,4,1,7,2,0
2609-IAICY,7,1,5,89,9.09,2,2,3,3,0
1740-CSDJP,10,5,2,42,9.61,7,2,3,1,1
7717-BICXI,2,1,12,90,7.59,2,1,7,2,0
6559-RAKOZ,4,2,4,49,10.47,3,2,3,2,0
2636-OHFMN,3,1,9,3,8.36,7,3,4,2,3
4716-MRVEN,4,2,18,34,8.09,2,4,5,0,0
2143-LJULT,1,0,20,20,5.81,0,2,4,1,1
1323-OOEPC,7,3,5,19,9.1,9,1,2,4,2
3200-MNQTF,2,0,10,8,5.39,2,0,8,0,1
6164-HXUGH,2,1,10,0,7.37,3,1,4,0,2
5630-IXDXV,4,1,9,17,5.1,1,2,6,0,0
0320-DWVTU,3,0,7,33,5.08,1,3,7,1,0
9135-MGVPY,3,0,21,4,4.12,0,1,6,0,2
1212-GLHMD,3,0,14,48,3.53,3,1,8,0,1
7878-JGDKK,4,0,15,23,6.14,1,0,6,2,1
1088-AUUZZ,2,0,15,24,5.87,1,0,5,2,1
0397-GZBBC,8,3,9,49,10.61,5,3,3,4,0
6614-YWYSC,2,1,15,51,3.87,0,0,0,1,2
9588-OZDMQ,8,2,8,0,7.91,3,2,5,5,1
7641-EUYET,3,2,5,16,10.6,2,3,7,1,1
6476-EPYZR,6,2,6,90,7.04,1,1,5,1,1
9921-ZVRHG,4,2,6,12,10.22,8,5,2,2,0
1174-FGIFN,4,1,7,46,8.11,0,2,6,2,1
6620-HVDUJ,5,1,8,12,7.25,1,4,2,1,1
4701-MLJPN,4,0,3,0,8.52,2,2,5,4,1
1032-MAELW,1,0,14,43,7.5,0,1,5,0,0
7641-TQFHN,2,0,9,2,5.59,0,0,4,1,3
1552-TKMXS,1,0,11,18,2.62,1,0,5,0,0
9206-GVPEQ,1,1,8,40,8.37,7,2,4,4,1
8622-ZLFKO,3,1,6,15,6.6,1,3,6,0,3
1596-BBVTG,3,1,9,6,10.13,4,3,3,2,4
6188-UXBBR,5,1,9,33,8.34,4,1,6,0,1
2333-KWEWW,3,1,12,45,5.77,0,0,6,1,2
5702-SKUOB,2,1,14,6,6.65,5,0,4,1,1
1134-YWTYF,1,1,9,37,9.27,4,3,6,4,0
6061-GWWAV,2,0,13,15,7.29,4,1,6,0,0
0679-TDGAK,6,3,9,53,5.64,1,2,5,1,0
6585-WCEWR,0,0,15,78,6.44,1,3,7,0,2
9067-YGSCA,1,0,10,12,8.85,3,1,5,0,2
9067-SQTNS,2,0,10,7,4.38,2,1,6,4,0
8433-WXGNA,6,2,3,37,11.16,4,3,1,2,4
1776-SPBWV,3,1,14,21,6.41,8,0,7,0,0
8735-SDUFN,5,1,8,16,9.95,2,3,7,1,0
9668-PUGNU,4,0,12,20,7.84,0,1,4,1,0
9405-GPBBG,3,0,7,7,8.87,3,1,3,0,0
1926-QUZNN,2,1,15,54,8.53,1,1,6,1,0
3707-GNWHM,4,2,1,2,11.93,1,0,6,0,2
7016-NVRIC,1,1,13,8,9.94,2,3,6,1,1
5829-NVSQN,4,2,9,39,5.31,1,0,5,3,0
9565-AXSMR,2,1,14,40,8.86,1,1,5,2,1
8922-LIEGH,8,1,6,33,7.1,6,3,2,5,0
8869-LIHMK,3,2,14,36,4.52,0,1,7,2,0
8245-UMPYT,6,2,2,90,9.61,2,2,2,1,0
5186-SAMNZ,4,1,11,9,12.31,4,1,5,0,1
0447-RXSGD,1,1,6,33,7.83,1,0,5,0,2
4927-WWOOZ,0,0,7,9,5.64,3,1,3,2,3
5788-YPOEG,2,0,15,17,8.16,2,1,6,0,0
5373-SFODM,8,5,8,7,8.89,2,2,3,1,4
0661-KBKPA,1,0,11,11,7.76,2,0,4,0,0
9081-WWXKP,3,0,10,23,6.32,1,1,6,0,0
0784-ZQJZX,5,3,13,90,5.92,3,0,6,2,1
3133-PZNSR,4,2,11,6,9.8,1,2,6,0,4
5766-ZJYBB,4,3,4,16,6.47,3,4,3,1,1
8931-GJJIQ,4,1,11,32,7.99,5,2,3,1,4
4277-PVRAN,1,1,5,0,11.1,6,0,1,5,4
0022-TCJCI,2,1,2,40,15.43,5,0,3,2,0
0722-SVSFK,2,1,8,16,5.0,2,3,5,0,2
3612-YVGSJ,1,0,12,7,6.93,1,1,5,1,0
9825-YCXWZ,2,1,7,11,2.84,2,2,6,1,1
5397-NSKQG,2,0,12,51,6.69,0,4,4,1,1
8565-HBFNN,2,1,10,5,5.81,4,2,6,0,2
2000-DHJUY,5,1,18,2,7.63,2,4,5,4,2
0203-HHYIJ,3,1,2,32,12.49,3,1,5,3,0
8670-ERCJH,2,0,12,4,8.08,1,1,7,1,1
7758-UJWYS,3,1,14,23,6.88,4,3,4,0,2
2050-ONYDQ,3,1,11,38,8.67,2,1,7,4,2
7055-JCGNI,5,2,7,13,7.61,1,2,5,1,2
0739-UUAJR,1,0,12,15,5.05,0,2,5,1,0
4826-DXMUP,2,0,7,20,6.79,1,0,5,0,0
0952-KMEEH,6,2,7,6,10.78,5,5,3,2,4
7285-KLOTR,0,0,11,19,14.8,3,2,7,1,3
0654-PQKDW,2,0,17,58,9.35,0,0,7,0,0
7175-NTIXE,3,1,16,13,8.85,0,0,7,1,0
7963-SHNDT,3,0,10,47,4.46,2,3,6,1,1
9796-BPKIW,6,1,12,12,7.55,2,0,7,2,0
0188-GWFLE,5,2,11,2,10.78,3,1,5,0,1
8129-GMVGI,2,0,11,1,7.26,2,2,3,0,0
2882-DDZPG,2,0,15,25,9.9,3,3,8,2,0
3547-LQRIK,0,0,14,35,8.09,3,0,6,0,1
9137-NOQKA,1,0,10,8,9.02,1,1,7,0,1
5843-TTHGI,2,0,7,9,4.4,2,1,1,0,1
1849-RJYIG,8,0,16,7,11.0,1,2,7,1,1
8868-GAGIO,2,0,14,2,8.37,1,0,9,1,1
4061-UKJWL,4,2,11,37,10.47,2,1,8,3,2
5380-XPJNZ,6,0,9,13,8.13,8,2,3,0,0
8263-QMNTJ,4,3,12,9,9.3,4,3,2,0,0
8178-EYZUO,7,3,9,10,11.38,2,2,2,5,2
3230-JCNZS,2,1,15,18,6.97,2,0,6,1,0
0277-ORXQS,1,1,14,32,6.11,1,1,6,1,3
5130-IEKQT,6,2,6,29,7.72,2,4,2,3,3
3230-WYKIR,6,3,8,33,9.62,3,2,4,1,1
7996-BPXHY,3,0,16,7,5.01,3,0,5,2,2
3227-WLKLI,3,0,16,4,5.68,1,1,5,1,1
0407-BDJKB,6,3,6,1,12.85,3,2,3,3,2
2266-FUBDZ,1,0,11,6,9.54,0,0,4,0,0
8237-ULIXL,2,1,6,26,6.54,2,2,5,3,0
9600-UDOPK,2,1,5,56,12.55,1,4,3,1,2
8216-AZUUZ,4,1,8,8,7.57,1,1,4,1,1
9153-BTBVV,1,0,8,15,7.01,1,1,4,1,3
4074-SJFFA,9,5,6,90,10.63,1,2,3,3,1
3269-ATYWD,5,0,5,2,8.4,2,1,1,0,2
5186-PEIZU,5,2,9,23,7.11,4,3,7,1,1
1074-AMIOH,4,0,15,87,10.08,0,2,8,0,1
4910-GMJOT,8,1,1,1,10.54,6,1,3,2,2
0354-WYROK,6,2,5,16,10.7,7,0,4,1,1
4361-FEBGN,2,0,14,5,7.34,2,3,6,5,0
7748-UMTRK,3,0,9,6,7.1,2,4,7,3,1
0380-ZCSBI,1,1,12,13,8.38,5,4,5,1,1
7145-FEJWU,0,0,10,13,9.67,2,2,6,2,3
6463-MVYRY,2,1,15,17,8.04,3,0,6,2,3
3969-JQABI,1,1,12,3,8.95,3,1,4,2,1
9624-EGDEQ,1,1,12,12,4.05,5,1,4,1,0
1051-EQPZR,1,1,10,6,5.59,4,1,4,2,1
5849-ASHZJ,3,1,9,28,6.67,3,0,3,0,2
5780-INQIK,2,0,14,69,8.93,3,1,4,2,2
7576-OYWBN,10,3,3,7,10.67,3,3,3,2,2
4526-ZJJTM,3,0,7,90,8.92,1,0,4,1,1
8384-FZBJK,1,0,8,37,8.17,1,2,3,3,2
3750-RNQKR,3,2,7,7,8.13,1,2,3,2,1
0962-CQPWQ,1,0,16,9,10.96,0,0,7,2,0
3096-YXENJ,3,1,16,37,6.56,2,0,7,0,1
1265-BCFEO,0,0,13,11,2.86,0,1,7,0,1
5837-LXSDN,7,4,6,86,8.81,3,3,4,1,1
5945-AZYHT,4,0,7,4,10.03,4,3,5,0,2
8325-QRPZR,2,0,12,9,9.52,2,4,6,0,2
6384-VMJHP,6,3,11,5,6.88,2,0,3,0,0
2262-SLNVK,1,0,10,31,7.43,5,1,5,2,0
7730-CLDSV,2,1,9,57,9.51,2,0,4,1,1
1135-HIORI,4,1,15,1,7.79,2,1,3,1,2
0164-APGRB,6,3,11,14,8.72,1,1,4,2,2
6481-ESCNL,1,0,8,50,7.28,5,3,4,0,1
1790-NESIO,2,1,13,17,7.5,3,0,5,0,1
1550-EENBN,3,1,10,90,6.54,2,1,7,4,1
5539-TMZLF,4,2,5,14,9.49,3,3,5,1,2
4323-SADQS,2,1,8,28,7.76,2,3,3,1,3
4446-BZKHU,6,3,4,41,8.22,4,4,4,1,0
5202-IVJNU,6,3,8,32,6.9,8,2,3,3,0
5976-JCJRH,6,1,5,4,6.79,7,3,3,3,3
8198-RKSZG,0,1,8,0,5.49,3,0,7,3,0
0137-OCGAB,5,2,4,60,10.73,0,3,2,2,1
3351-NQLDI,5,0,2,34,10.18,4,3,3,1,1
9297-EONCV,3,1,15,24,8.31,0,0,6,1,0
7593-JNWRU,6,3,6,37,8.96,5,4,2,0,1
4588-YBNIB,3,2,4,11,6.89,4,2,4,3,0
1069-QJOEE,1,1,18,16,7.72,3,2,7,3,1
3336-JORSO,6,2,8,90,9.91,1,5,4,0,2
7799-DSEWS,4,3,12,12,7.26,6,0,6,1,0
8766-PAFNE,0,0,15,36,4.46,2,1,5,1,0
5315-CKEQK,3,1,6,5,7.51,1,0,5,2,2
3130-ICDUP,2,1,6,38,9.45,1,0,6,1,2
0820-FNRNX,3,0,18,0,4.97,2,0,4,1,1
0880-FVFWF,5,3,14,52,4.25,2,1,3,2,0
4611-ANLQC,3,1,15,4,8.24,0,3,5,2,0
4213-HKBJO,2,0,9,39,6.28,3,3,5,1,1
2792-LSHWX,3,1,17,7,9.08,2,3,7,2,1
5028-GZLDO,2,0,7,79,9.22,2,3,5,1,0
0014-BMAQU,1,0,11,20,5.28,0,0,5,2,2
6861-XWTWQ,9,1,7,33,10.17,6,5,3,0,1
9018-PCIOK,2,1,17,3,6.96,2,1,5,2,2
4837-QUSFT,0,0,8,3,7.25,4,0,4,1,0
6877-TJMBR,5,2,5,22,7.77,2,2,2,1,4
9953-ZMKSM,5,1,19,32,10.07,1,2,3,2,3
0907-HQNTS,3,2,14,25,6.05,4,1,5,1,1
7665-NKLAV,4,2,13,18,9.9,1,2,5,0,1
6769-DCQLI,5,4,7,22,6.44,4,1,4,1,1
2433-KMEAS,7,2,12,90,11.59,4,2,5,5,1
4391-LNRXK,1,0,10,11,9.19,2,3,5,4,1
8250-ZNGGW,4,2,11,6,7.18,4,5,6,2,2
2195-ZRVAX,6,1,6,31,6.53,6,3,4,6,1
3550-SAHFP,8,1,6,90,9.98,3,3,3,1,3
2011-TRQYE,5,4,2,0,6.21,2,4,6,0,2
8562-GHPPI,2,0,8,0,6.73,2,1,6,2,2
5893-PYOLZ,2,0,8,39,9.46,1,0,4,3,2
4986-MXSFP,2,0,7,21,7.06,0,0,5,1,1
6131-FOYAS,1,0,11,4,7.53,3,3,4,1,0
3027-YNWZU,2,2,6,31,10.96,2,2,5,2,6
5609-IMCGG,3,0,9,36,7.68,0,2,3,1,1
4873-ILOLJ,6,2,4,7,13.24,4,3,3,2,2
4727-MCYZG,4,1,8,90,7.65,5,1,1,1,0
9481-WHGWY,5,1,6,4,8.6,0,1,8,0,0
2725-KXXWT,4,2,4,36,9.6,3,3,3,5,3
9565-DJPIB,3,2,9,36,10.55,3,0,7,2,3
4328-VUFWD,4,1,15,18,5.83,0,1,5,1,2
3301-LSLWQ,2,0,11,8,7.84,1,1,5,0,1
7473-ZBDSN,2,0,8,3,7.76,0,0,4,0,2
3166-PNEOF,2,0,8,3,7.52,3,1,5,2,0
5639-NTUPK,4,2,15,3,3.68,3,0,8,1,3
8780-YRMTT,6,2,12,8,8.7,3,0,6,1,2
8348-HFYIV,5,0,7,2,10.48,2,3,5,1,4
5140-FOMCQ,4,2,14,11,7.47,1,0,6,1,0
6242-SGYTS,5,2,11,7,10.13,1,2,8,2,1
8166-ORCHU,3,1,7,0,7.68,0,0,6,2,2
8414-OOEEL,2,1,21,11,8.16,1,2,5,1,0
8454-AATJP,2,2,10,7,8.69,0,2,6,0,0
6849-WLEYG,6,1,7,23,9.32,4,3,5,2,0
4659-NZRUF,2,1,10,19,9.89,3,3,0,0,1
4531-AUZNK,2,2,16,47,6.14,1,0,4,1,1
4191-XOVOM,4,1,12,14,3.68,7,1,2,2,2
2150-OEGBV,0,0,18,58,5.43,2,0,7,1,1
8429-XIBUM,0,0,5,77,7.14,3,2,4,3,2
1855-CFULU,2,0,10,12,4.7,3,0,5,0,0
4878-BUNFV,2,2,6,21,5.89,0,3,5,1,3
1872-EBWSC,6,1,12,11,12.69,1,1,5,0,0
2608-BHKFN,3,1,3,51,7.58,2,1,4,3,3
7026-YMSBE,4,0,13,25,7.27,1,1,10,0,3
7341-LXCAF,3,3,9,75,6.16,2,3,3,1,3
6997-UVGOX,2,0,14,24,8.22,4,1,5,3,0
9674-EHPPG,2,1,15,0,8.33,2,3,7,2,3
9462-MJUAW,3,1,3,6,7.67,1,1,5,2,2
8128-YVJRG,6,4,2,66,8.56,3,5,3,1,2
5440-VHLUL,1,0,18,13,4.66,3,1,7,1,2
5781-BKHOP,7,3,12,89,8.36,2,3,5,2,2
4283-FUTGF,4,2,6,29,10.41,0,0,3,1,0
5213-TWWJU,5,0,8,11,9.58,2,0,9,0,3
1569-TTNYJ,4,1,1,31,9.62,4,3,3,2,2
8628-MFKAX,1,0,14,2,3.34,1,1,9,2,1
2397-BRLOM,5,2,3,22,7.62,3,3,3,4,1
7629-WIXZF,5,1,13,43,4.22,0,1,4,2,0
5445-GLVOT,7,1,11,7,6.09,7,1,3,3,1
3976-HXHCE,0,1,15,1,5.62,3,0,5,1,1
2466-NEJOJ,2,1,10,8,7.39,3,1,2,1,3
0254-KCJGT,2,1,8,90,7.26,1,3,7,4,3
5472-CVMDX,3,1,17,3,3.51,2,2,5,2,0
6461-SZMCV,3,0,16,24,8.69,3,2,6,3,1
8150-QUDFX,2,0,11,61,8.46,1,1,3,1,0
9508-ILZDG,3,0,11,13,7.0,3,0,3,1,2
2346-DJQTB,1,1,14,35,7.08,0,3,3,4,4
1697-LYYYX,1,0,17,32,5.4,0,1,8,3,0
1942-OQFRW,3,1,7,20,7.55,5,1,6,2,1
4749-VFKVB,4,1,7,16,10.79,3,2,3,2,0
9640-ZSLDC,1,0,9,1,6.85,2,1,4,0,0
4231-LZUYM,2,1,15,18,7.45,1,1,6,0,0
7598-UAASY,4,2,12,21,10.06,5,0,5,4,2
7938-OUHIO,3,2,8,3,8.55,3,3,6,1,6
8510-AWCXC,3,0,10,34,6.68,1,2,7,0,2
6128-AQBMT,5,3,7,87,10.57,0,2,6,2,2
3594-BDSOA,4,2,7,0,8.39,1,1,4,1,0
0431-APWVY,10,8,4,70,12.44,2,1,4,1,2
5133-VRSAB,2,0,15,64,6.65,2,2,4,2,1
5996-DAOQL,5,1,17,33,7.81,2,1,7,0,1
